めん,かめん,Head,11.05453
いす,あいす,Head,16.22502
ぱん,ぱんこ,Hip,20.10676
いん,いんく,Hip,23.59018
いす,あいす,Head,27.40005
たき,たぬき,Body,31.01185
まと,とまと,Head,35.94472
7
